Command,commandEncoding,Date,Votes,UserID
chasing,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-09-18 12:21:45",1,554
"looking funny","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-09-30 09:44:44",1,9
"playing dead","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-09-30 09:48:08",2,9
learning,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-02 01:47:54",1,584
dabbing,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-08 11:42:44",1,600
"emotionally pleasing","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-08 11:43:00",1,601
Dabbing,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-08 12:02:49",1,600
kill,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-19 02:16:02",1,644
split,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-19 02:17:53",1,644
"eject itself","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-19 02:22:03",1,644
stay,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-19 02:24:30",1,644
shake,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-19 02:42:31",1,644
"being white","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:29:51",1,652
"selecting white","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:34:18",1,652
"pressing w","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:34:33",1,652
"moving towards red","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:37:39",1,652
farting,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:39:08",1,652
experience,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:39:50",1,652
withstanding,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:40:15",1,652
"looking good","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:41:11",1,652
following,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:41:38",1,652
acting,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:42:05",1,652
"loosing weight","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:42:26",1,652
"making fun questions","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:43:32",1,652
"being slow","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:44:08",1,652
"riding horses","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:44:34",1,652
"making sense","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:44:55",1,652
"ending life","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:45:08",1,652
"running faster","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:45:39",1,652
"escaping screen","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:45:47",2,652
"hardly moving","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:45:55",4,652
"hunting balls","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:46:29",1,652
"ignoring blue","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:46:43",1,652
"having legs airborne","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:47:05",1,652
"farming points","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:47:29",1,652
"ignoring red","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:48:13",1,652
"beset at killing","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:48:29",1,652
"best killer","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:48:41",1,652
"turning towards purple","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:49:25",1,652
"looking toward red","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:49:49",1,652
"looking toward blue","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:50:19",1,652
"jumping toward red","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:50:46",1,652
"evading better","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:51:04",1,652
"moving away","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:51:33",1,652
"looking away","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:52:02",1,652
"look towards opponent","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:52:36",1,652
"getting hit","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:54:18",1,652
"having more legs","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:55:15",1,652
"moving upwards","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:56:23",1,652
"moving right","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:56:27",3,652
"advance downwards","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:57:05",1,652
"extend leg","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:58:09",1,652
"look up","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:58:17",1,652
"look down","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:58:20",1,652
"look right","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:58:28",1,652
"look left","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 09:58:32",1,652
"learning words","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:00:02",1,652
"rotating clockwise","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:00:24",2,652
"making you laugh","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:03:40",1,652
"looking at ball","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:03:52",1,652
"look toward blue then red","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I5
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:05:05",1,652
"make progress","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:06:57",1,652
"evading blue","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I2
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:07:49",1,652
vanishing,"cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I1
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:18:51",1,652
"wasting human time","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:20:04",1,652
"how knowing what robot right","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I5
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:21:02",1,652
"moving one leg","cnumpy.core.multiarray
_reconstruct
p0
(cnumpy
ndarray
p1
(I0
tp2
c_codecs
encode
p3
(Vb
p4
Vlatin1
p5
tp6
Rp7
tp8
Rp9
(I1
(I3
I300
tp10
cnumpy
dtype
p11
(Vf8
p12
I0
I1
tp13
Rp14
(I3
V<
p15
NNNI-1
I-1
I0
tp16
bI00
g3
(V","2019-10-21 10:26:10",1,652
